Gene,BreastEarly_1,BreastEarly_2,BreastEarly_3,BreastMid_1,BreastMid_2,BreastMid_3,BreastLate_1,BreastLate_2,BreastLate_3,LungMetastasis_1,LungMetastasis_2,LungMetastasis_3
Cckar,0,0,0,0,0,0,0,0,0,14,2,7
Cckbr,0,0,0,0,0,0,0,0,0,1,0,0
Ccl11,0,0,0,0,2,2,1,0,0,0,0,0
Ccl12,0,0,0,1,1,1,0,0,0,0,0,0
Ccl17,0,0,0,0,0,0,0,0,0,0,0,0
Ccl19,0,0,0,0,0,0,0,0,0,5,0,1
Ccl2,0,0,0,0,0,0,3,0,1,1,1,1
Ccl20,0,0,0,0,0,0,1,0,0,0,0,0
Ccl21a,0,0,0,0,0,0,0,0,0,1,0,0
Ccl22,0,0,0,0,0,0,0,0,1,0,1,0
Ccl24,0,0,0,0,0,0,0,0,0,0,1,0
Ccl25,19,14,10,0,0,0,5,9,8,5,2,5
Ccl27a,1,1,0,0,0,0,0,0,1,0,0,1
Ccl28,6,7,2,0,0,0,0,0,4,0,0,0
Ccl3,0,0,0,0,0,0,1,2,1,1,0,1
Ccl4,0,0,0,0,0,0,0,0,0,0,0,1
Ccl5,0,0,0,0,0,0,0,1,6,0,0,0
Ccl6,0,2,3,15,10,7,1,2,1,4,2,2
Ccl7,0,0,0,0,0,0,0,0,0,0,0,0
Ccl8,0,1,0,0,0,0,0,0,0,0,0,0
Ccl9,3,1,1,2,2,7,2,1,2,1,0,0
Ccm2,16,8,14,0,0,0,10,14,14,21,16,3
Ccm2l,1,1,3,6,6,3,1,0,0,46,32,23
Ccn1,15,22,18,18,27,22,56,38,37,41,26,21
Ccn2,7,6,2,0,0,0,16,25,14,11,7,12
Ccn3,0,0,0,0,0,0,1,0,1,3,0,1
Ccn4,0,0,0,1,1,1,0,1,1,0,3,2
Ccn5,3,4,5,0,0,4,3,1,4,36,30,27
Ccn6,0,0,0,0,0,0,0,0,0,0,0,0
Ccna1,0,0,0,0,0,0,0,0,0,0,0,1
Ccna2,14,24,15,7,6,1,22,28,20,2,3,1
Ccnb1,6,12,5,1,0,1,15,8,5,1,0,1
Ccnb1ip1,0,4,0,0,0,0,1,3,3,0,0,0
Ccnb2,1,14,5,2,1,1,6,9,8,1,2,0
Ccnc,4,7,5,3,1,1,2,3,2,4,1,1
Ccnd1,50,49,32,48,37,23,76,121,79,43,18,15
Ccnd2,4,9,6,24,17,19,11,19,17,26,6,21
Ccnd3,50,41,45,9,10,6,17,17,16,31,16,24
Ccnd3-ps,0,0,2,0,0,0,0,0,0,0,0,0
Ccndbp1,9,13,10,6,7,3,11,11,22,16,13,12
Ccne1,0,2,0,9,7,4,4,2,3,1,0,0
Ccne2,20,26,10,51,0,17,32,91,54,2,1,1
Ccnf,8,15,9,0,1,0,11,10,16,5,9,2
Ccng1,19,29,21,1,2,9,12,28,23,12,3,5
Ccng2,22,15,16,2,0,0,18,37,21,29,18,22
Ccnh,9,5,7,2,0,0,3,8,0,3,2,2
Ccni,61,88,64,56,45,51,100,122,102,29,16,14
Ccnj,2,6,3,0,1,2,3,9,6,15,14,16
Ccnjl,8,14,6,1,0,0,3,3,3,2,2,2
Ccnk,24,15,15,24,19,17,22,27,19,21,17,7
Ccnl1,54,89,54,0,0,8,25,41,32,69,32,48
Ccnl2,161,188,145,4,2,12,95,109,92,292,172,147
Ccno,0,0,0,0,0,0,0,0,0,3,3,2
Ccnq,1,2,0,0,0,0,0,4,1,0,0,0
Ccnt1,39,32,31,2,2,3,24,43,23,14,9,17
Ccnt2,76,78,56,1,0,0,32,36,19,63,41,54
Ccny,25,41,29,32,35,17,27,29,29,38,16,17
Ccnyl1,1,4,2,0,0,0,4,6,5,8,1,2
Ccp110,7,11,7,1,0,0,8,9,7,42,26,37
Ccpg1,0,5,4,0,1,0,1,0,4,2,1,1
Ccr1,2,0,0,0,1,2,0,1,0,0,1,0
Ccr10,1,0,0,1,0,0,0,0,0,7,1,2
Ccr2,0,0,0,0,1,1,0,1,0,2,2,2
Ccr4,0,1,0,0,0,0,0,1,0,0,0,0
Ccr5,2,4,2,5,5,2,0,1,1,2,1,1
Ccr7,1,0,0,0,1,0,0,0,0,2,2,0
Ccr9,1,3,4,0,0,2,3,0,0,0,1,0
Ccrl2,5,1,3,0,0,0,5,2,2,1,3,3
Ccs,9,3,5,0,0,0,5,3,3,27,12,11
Ccsap,5,7,6,0,0,0,3,2,2,4,2,2
Ccser1,3,1,2,0,0,0,5,4,5,58,26,21
Ccser2,36,57,31,10,9,7,30,29,34,37,28,32
Cct2,26,32,29,6,8,5,49,59,48,20,16,10
Cct3,31,36,30,12,12,9,35,34,30,31,16,7
Cct4,24,24,26,11,5,3,39,34,24,22,4,9
Cct5,49,48,43,7,10,5,37,44,37,20,10,11
Cct6a,44,37,33,12,17,10,45,66,34,14,13,5
Cct6b,0,0,0,0,0,0,0,1,0,0,0,0
Cct7,40,27,34,13,15,9,51,47,39,15,6,7
Cct8,13,19,17,1,0,0,18,23,28,23,5,9
Cct8l1,0,1,1,0,0,0,1,0,0,0,0,1
Ccz1,15,17,16,4,2,0,13,20,20,25,9,5
Cd101,0,0,0,6,5,3,0,0,0,4,4,2
Cd109,0,5,0,2,0,0,5,3,5,1,0,1
Cd14,27,17,21,8,18,11,29,33,24,3,0,2
Cd151,26,20,21,13,9,12,26,24,29,22,12,10
Cd160,0,2,0,0,0,0,0,0,0,1,0,1
Cd163,4,6,8,1,4,8,4,2,3,3,4,1
Cd164,60,79,65,4,5,3,51,67,67,18,1,10
Cd164l2,1,1,2,0,0,0,1,0,1,2,2,0
Cd177,4,1,1,0,0,0,0,0,0,2,1,0
Cd180,0,1,1,0,0,0,0,1,0,4,2,1
Cd19,0,1,1,0,0,0,0,0,0,12,5,3
Cd1d1,3,10,6,0,0,0,0,2,3,1,1,1
Cd1d2,0,0,1,0,0,0,0,2,0,0,0,0
Cd2,0,1,1,0,0,0,0,0,0,2,0,2
Cd200,7,9,8,0,0,0,13,7,4,38,20,17
Cd200l1,0,0,0,0,0,0,0,0,0,0,0,0
Cd200r1,0,0,1,0,0,0,0,0,0,1,0,0
Cd200r2,0,0,0,0,0,0,0,0,0,0,0,0
Cd200r4,0,0,0,0,0,0,0,0,0,0,0,0
Cd207,0,0,0,0,0,0,0,0,0,0,0,0
Cd209a,0,0,0,0,0,0,0,0,0,0,0,0
Cd209b,0,0,0,0,2,1,0,0,6,0,0,0
Cd209d,1,0,0,0,0,0,0,0,0,0,0,0
Cd209f,0,0,0,0,0,0,0,0,0,0,0,0
Cd209g,0,0,0,0,1,1,0,0,0,0,0,1
Cd22,0,2,0,0,0,0,0,0,0,12,6,3
Cd226,0,0,1,0,0,0,0,0,0,2,0,0
Cd244a,1,2,1,0,0,0,0,2,1,5,0,3
Cd247,1,0,0,0,0,0,0,0,0,1,0,0
Cd248,5,1,4,21,6,12,3,5,3,6,1,5
Cd24a,77,111,80,10,7,6,90,88,76,16,1,5
Cd27,9,2,4,0,1,0,3,2,2,6,4,3
Cd274,1,0,0,0,0,0,2,2,3,2,2,1
Cd276,18,16,13,22,18,12,9,14,12,12,5,4
Cd28,0,1,0,0,0,0,0,0,0,1,1,0
Cd2ap,66,85,48,2,5,3,55,76,56,43,21,27
Cd2bp2,16,25,11,2,1,3,15,25,18,29,17,17
Cd300a,2,1,2,1,0,1,1,0,0,1,4,0
Cd300c2,0,0,2,0,0,0,0,1,0,1,0,6
Cd300e,0,0,0,0,0,0,0,0,0,0,0,1
Cd300lb,0,0,0,0,0,0,0,0,0,2,1,1
Cd300ld,0,0,1,0,0,0,0,0,0,1,2,0
Cd300ld2,0,0,0,0,0,0,0,0,0,1,1,1
Cd300ld3,0,0,0,0,0,0,0,0,0,1,0,0
Cd300lf,3,6,1,0,0,0,4,2,0,23,7,11
Cd300lg,1,3,1,1,0,0,0,3,0,7,6,1
Cd302,1,2,1,0,0,0,0,0,0,1,2,0
Cd320,7,5,3,0,0,0,5,5,4,2,1,1
Cd33,2,1,1,14,16,8,1,1,5,8,3,11
Cd34,7,6,3,0,0,0,1,0,2,13,9,5
Cd36,4,2,1,12,7,7,0,0,0,30,30,23
Cd37,1,1,2,0,16,3,0,1,1,26,16,19
Cd38,5,1,1,0,0,0,0,0,0,3,3,0
Cd3d,0,0,0,0,0,0,0,0,0,0,0,0
Cd3e,0,0,1,0,0,0,0,0,0,2,1,0
Cd3g,0,0,0,0,0,0,0,0,0,2,2,1
Cd4,0,0,0,0,0,1,0,0,0,5,0,1
Cd40,0,0,1,0,0,0,0,0,1,5,3,4
Cd44,52,51,49,41,35,22,105,136,101,71,30,35
Cd46,3,9,5,0,0,0,0,1,4,0,2,0
Cd47,16,19,16,18,13,11,28,45,42,31,12,16
Cd48,0,0,0,0,0,0,0,0,0,1,1,1
Cd5,1,1,2,0,1,0,0,0,0,2,2,0
Cd52,1,0,0,0,1,3,0,2,1,1,0,1
Cd53,1,1,0,0,0,0,0,0,1,2,0,1
Cd55,32,39,25,1,1,1,6,3,8,11,9,11
Cd55b,0,0,1,0,0,0,0,0,0,2,0,0
Cd55os,7,2,4,0,0,0,1,0,1,4,0,0
Cd59a,13,11,7,1,0,0,7,11,11,2,1,1
Cd59b,1,1,0,0,0,0,0,1,1,0,0,0
Cd5l,0,1,0,0,0,0,0,0,0,0,0,0
Cd6,0,0,0,0,0,0,0,0,0,3,0,1
Cd63,5,10,8,1,4,1,20,19,11,29,14,19
Cd68,4,4,1,1,0,0,5,1,7,5,0,3
Cd69,0,0,0,0,0,0,0,0,0,1,1,0
Cd7,0,0,0,0,0,0,0,1,0,0,0,0
Cd70,0,0,0,0,0,0,0,0,0,0,0,1
Cd72,1,5,2,0,0,7,1,2,0,21,11,9
Cd74,10,5,7,60,38,22,15,4,27,68,33,45
Cd79a,0,0,0,0,0,0,0,0,0,0,3,1
Cd79b,0,0,0,0,0,0,0,0,0,1,1,3
Cd80,0,1,0,0,0,0,1,2,0,1,1,1
Cd81,134,171,139,19,21,16,112,111,113,25,19,24
Cd82,31,47,26,23,18,14,52,41,37,26,17,8
Cd83,0,1,0,0,0,0,1,0,0,2,1,2
Cd84,1,2,2,0,0,0,2,0,0,9,5,5
Cd86,0,0,0,1,0,0,1,0,1,1,2,0
Cd8a,0,0,2,0,0,0,0,0,0,2,0,1
Cd8b1,0,1,0,0,0,0,0,0,0,0,0,0
Cd9,59,54,60,22,20,16,57,51,51,16,9,13
Cd93,11,11,5,9,14,7,6,4,3,23,13,7
Cd96,0,0,0,0,0,0,0,0,0,1,0,0
Cd99l2,50,40,36,10,9,6,19,21,22,15,9,12
Cda,3,2,2,0,0,0,0,2,2,0,0,0
Cdadc1,22,20,13,11,6,3,7,7,12,22,9,17
Cdan1,12,15,7,0,2,0,8,6,8,21,15,14
Cdc123,25,12,20,5,0,1,11,17,13,7,13,8
Cdc14a,16,32,30,2,1,1,17,16,14,44,30,28
Cdc14b,7,5,4,2,1,1,1,4,1,12,5,10
Cdc16,14,20,17,2,10,3,10,15,10,21,7,15
Cdc20,20,14,11,0,0,0,25,24,16,2,7,5
Cdc20b,0,0,0,0,0,0,0,0,0,8,1,2
Cdc23,12,18,12,19,9,7,11,13,10,26,18,10
Cdc25a,31,27,21,19,20,9,18,27,19,13,7,4
Cdc25b,10,7,12,0,0,0,22,20,11,27,23,12
Cdc25c,2,9,4,0,0,0,5,5,6,0,0,0
Cdc26,16,17,10,1,11,3,8,8,7,8,4,3
Cdc27,25,34,17,15,7,4,15,13,9,13,9,12
Cdc34,7,7,2,10,8,6,11,15,13,10,5,4
Cdc34b,0,0,0,1,0,0,0,0,0,0,0,0
Cdc37,52,48,51,19,16,11,67,50,44,44,22,28
Cdc37l1,37,46,40,2,1,6,21,26,25,33,15,22
Cdc40,17,18,19,0,0,5,4,15,13,10,10,7
Cdc42,64,67,60,11,7,5,80,45,37,24,9,10
Cdc42bpa,57,59,48,6,18,9,30,38,28,114,74,60
Cdc42bpb,81,66,85,12,7,13,65,70,48,226,165,160
Cdc42bpg,103,102,95,22,29,10,74,83,72,300,250,187
Cdc42ep1,26,25,24,11,6,5,33,26,25,12,10,8
Cdc42ep2,2,2,1,0,0,0,5,0,2,3,5,3
Cdc42ep3,6,12,12,1,1,1,11,16,9,9,11,8
Cdc42ep4,21,22,17,10,20,7,25,41,28,39,22,22
Cdc42ep5,0,0,1,0,0,0,1,0,0,3,0,1
Cdc42se1,102,106,72,16,11,7,80,81,65,34,24,26
Cdc42se2,11,11,9,0,0,4,9,7,1,14,12,5
Cdc45,1,6,3,0,0,0,5,1,1,4,2,2
Cdc5l,16,15,19,3,3,3,17,9,14,17,10,9
Cdc6,5,3,3,0,0,0,9,4,5,5,3,3
Cdc7,11,8,7,0,0,0,4,5,5,4,4,0
Cdc73,42,61,38,7,4,4,27,28,20,44,21,27
Cdca2,15,16,12,0,0,0,8,12,11,6,2,3
Cdca3,5,8,4,1,2,1,8,9,6,5,1,0
Cdca4,17,9,8,0,1,0,11,13,15,4,3,0
Cdca5,2,6,1,0,0,0,2,3,7,1,0,0
Cdca7,9,11,4,6,8,5,15,7,4,17,2,10
Cdca7l,16,11,13,6,4,0,4,7,4,4,2,1
Cdca8,9,12,8,0,0,0,14,23,17,4,3,4
Cdcp1,47,34,51,23,17,14,50,56,33,16,13,19
Cdcp2,0,0,0,1,0,0,0,0,0,0,0,0
Cdcp3,0,0,0,0,0,0,0,0,0,0,0,1
Cdh1,194,199,168,140,144,100,241,280,262,97,57,55
Cdh10,0,0,0,0,1,0,0,0,1,1,0,0
Cdh11,0,2,2,0,0,1,1,2,5,33,17,27
Cdh13,2,4,1,17,12,8,1,2,2,5,3,13
Cdh15,0,0,0,0,0,1,0,0,1,0,0,0
Cdh16,0,0,0,0,0,0,0,0,0,2,5,1
Cdh17,0,0,0,0,0,0,0,0,0,0,0,0
Cdh19,30,58,35,0,0,0,0,3,1,4,0,2
Cdh2,0,0,0,0,0,0,2,2,1,6,1,1
Cdh22,0,0,0,0,2,1,0,1,2,1,0,1
Cdh23,2,0,1,1,0,1,3,1,0,2,1,2
Cdh24,6,4,3,1,1,1,9,5,6,14,15,9
Cdh26,0,0,0,0,0,0,0,0,0,0,0,1
Cdh3,3,3,2,1,0,0,4,5,6,2,1,0
Cdh4,0,0,0,1,6,0,0,1,0,3,2,0
Cdh5,9,7,6,3,19,9,1,4,2,39,20,26
Cdh6,0,0,0,0,0,0,0,0,0,2,1,1
Cdh7,0,0,0,0,0,0,0,0,0,0,0,0
Cdhr1,28,18,20,4,5,4,9,12,9,2,0,0
Cdhr18,0,0,0,0,0,0,0,0,0,1,1,1
Cdhr2,3,1,4,0,0,0,0,0,0,1,0,0
Cdhr3,0,0,0,0,0,0,0,0,0,36,18,17
Cdhr4,0,0,0,0,0,0,0,0,0,12,5,7
Cdhr5,0,0,0,0,0,0,0,0,0,0,0,0
Cdin1,1,3,2,1,1,1,5,1,5,3,1,1
Cdip1,38,44,32,8,5,4,28,31,25,52,24,14
Cdipt,18,20,18,12,8,10,23,17,19,30,12,10
Cdiptos,0,0,0,0,0,0,0,0,0,2,1,2
Cdk1,11,16,9,2,2,1,14,9,11,1,0,2
Cdk10,22,14,13,1,1,0,16,14,15,33,23,16
Cdk11b,50,54,47,0,0,1,27,44,27,95,41,48
Cdk12,75,73,65,2,3,12,53,51,55,126,70,59
Cdk13,67,73,58,12,7,7,66,78,49,178,111,84
Cdk14,5,5,3,8,2,3,5,8,0,68,29,37
Cdk15,0,0,0,0,0,0,0,0,0,1,1,0
Cdk16,68,69,42,36,31,21,64,52,57,69,52,34
Cdk17,29,38,44,1,1,4,28,16,25,39,20,15
Cdk18,11,10,7,8,6,2,19,20,13,45,28,29
Cdk19,24,24,19,1,1,1,15,28,23,15,10,10
Cdk19os,0,0,1,1,28,7,0,0,19,0,3,0
Cdk2,21,13,10,1,2,3,19,13,18,20,12,10
Cdk20,2,3,0,1,1,1,0,3,1,10,3,3
Cdk2ap1,6,10,6,0,0,0,4,3,5,1,2,2
Cdk2ap1rt,0,0,0,0,0,0,1,0,0,1,0,0
Cdk2ap2,9,9,3,5,6,6,6,6,7,7,8,7
Cdk3,0,0,0,4,0,0,0,1,0,6,4,3
Cdk4,42,35,33,45,38,30,73,77,67,32,22,14
Cdk5,15,11,8,9,6,5,9,9,8,36,16,18
Cdk5r1,3,6,2,0,13,0,2,2,9,7,2,3
Cdk5r2,0,0,0,0,0,0,1,0,0,1,0,1
Cdk5rap1,3,3,4,1,0,0,3,3,2,3,5,5
Cdk5rap2,29,32,25,2,4,1,25,18,18,47,18,31
Cdk5rap3,23,25,24,0,0,0,15,23,14,34,26,24
Cdk6,18,18,14,42,45,22,26,38,48,46,30,27
Cdk6os1,0,0,1,0,0,4,1,0,0,0,0,1
Cdk7,5,14,10,1,1,1,5,16,3,16,6,9
Cdk8,41,38,21,1,0,0,28,42,24,59,40,31
Cdk9,13,23,21,0,0,0,22,31,26,57,21,28
Cdkal1,15,25,17,2,2,1,10,9,13,22,7,10
Cdkl1,0,0,0,0,0,0,0,0,0,1,0,0
Cdkl2,5,16,7,0,2,0,3,3,3,11,6,2
Cdkl3,0,3,1,0,1,9,0,1,1,4,2,5
Cdkl4,0,0,0,0,0,0,0,0,0,1,0,1
Cdkl5,28,47,41,3,2,2,13,12,16,31,22,23
Cdkn1a,5,4,8,29,22,11,46,37,33,7,2,4
Cdkn1b,25,59,39,33,18,21,32,42,42,33,17,19
Cdkn1c,1,0,1,0,0,1,1,1,0,3,3,3
Cdkn2a,0,2,0,0,0,0,4,3,0,0,0,0
Cdkn2aip,9,6,4,3,1,1,5,7,5,2,7,1
Cdkn2aipnl,6,5,5,2,3,2,9,9,3,6,4,1
Cdkn2b,1,1,0,2,3,2,3,7,3,6,0,3
Cdkn2c,9,9,10,4,2,2,4,6,3,2,2,3
Cdkn2d,7,5,3,0,0,0,1,2,6,0,2,1
Cdkn3,2,1,1,0,0,0,4,1,0,0,0,1
Cdnf,0,1,0,0,1,1,0,1,0,0,0,1
Cdo1,5,3,2,3,2,0,0,1,0,34,23,24
Cdon,14,14,15,3,4,3,10,12,7,20,10,13
Cdpf1,3,5,1,0,0,0,2,2,1,7,2,5
Cdr1os,0,1,0,0,0,0,0,0,0,1,0,1
Cdr2,5,12,8,3,0,0,7,20,15,7,0,5
Cdr2l,6,11,5,0,2,0,8,5,5,22,12,10
Cdrt4,1,0,0,0,0,0,0,0,0,1,0,0
Cds1,8,13,10,8,7,1,6,3,3,43,23,18
Cds2,16,32,20,5,2,3,31,33,25,55,42,31
Cdsn,0,0,0,24,22,9,20,16,32,0,1,0
Cdt1,8,4,5,0,0,0,12,12,15,9,4,4
Cdv3,30,39,25,3,3,8,63,75,60,31,18,14
Cdv3-ps,0,0,0,0,0,0,0,0,0,0,0,0
Cdx2,0,0,0,0,0,0,0,1,0,0,0,0
Cdyl,17,16,15,8,4,3,10,25,15,22,7,15
Cdyl2,1,5,2,5,22,7,6,13,9,10,4,5
Ceacam1,45,77,52,9,27,15,65,54,52,11,4,6
Ceacam10,0,0,0,1,0,0,2,1,2,0,0,0
Ceacam15,0,0,0,0,0,0,0,0,0,0,0,0
Ceacam16,0,0,0,0,0,0,0,0,0,1,0,2
Ceacam18,0,0,0,0,0,0,0,0,0,0,0,0
Ceacam19,0,0,0,0,0,0,2,5,2,0,0,0
Ceacam2,0,0,0,0,0,0,0,0,0,0,0,0
Ceacam20,6,9,4,0,0,0,0,1,2,0,1,0
Ceacam3,0,2,0,0,0,0,0,0,0,0,0,0
Ceacam9,0,0,0,0,0,0,0,0,0,0,0,0
Cebpa,24,25,25,29,29,18,24,18,23,69,35,36
Cebpb,58,134,85,20,20,9,193,257,192,35,13,16
Cebpd,4,6,6,5,5,2,33,42,28,22,24,13
Cebpe,0,0,0,0,0,0,0,0,0,2,0,0
Cebpg,30,37,31,1,0,0,41,34,21,11,17,11
Cebpz,22,23,15,15,11,5,12,10,22,13,8,11
Cebpzos,3,3,0,6,6,3,4,2,2,1,0,0
Cecr2,14,14,10,3,1,0,16,15,15,45,22,18
Cel,1,2,3,0,0,0,6,5,5,0,0,0
Cela1,0,0,0,0,0,0,2,2,0,0,1,0
Celf1,76,99,76,23,35,24,63,93,74,63,29,37
Celf2,22,55,32,18,18,21,15,14,17,79,44,45
Celf3,3,5,8,2,0,0,5,5,6,4,2,3
Celf4,4,1,3,4,1,1,1,3,3,5,1,2
Celf5,2,1,1,4,2,0,0,3,4,1,1,1
Celf6,1,0,1,0,0,0,0,3,0,0,0,0
Celsr1,3,5,4,27,16,12,18,17,21,184,100,86
Celsr2,351,372,308,83,83,45,335,282,258,67,19,32
Celsr3,0,0,7,3,0,0,1,0,1,6,2,0
Cemip,0,1,0,0,0,0,2,3,4,1,0,4
Cemip2,51,45,35,10,5,5,42,41,27,83,64,63
Cenatac,14,14,17,5,1,1,3,8,8,24,9,17
Cend1,1,1,0,4,13,3,0,2,2,0,0,0
Cenpa,27,31,20,6,9,4,27,26,23,6,8,3
Cenpb,105,133,101,48,46,27,104,188,145,253,111,126
Cenpc1,15,19,20,1,0,1,13,15,8,12,6,8
Cenpe,22,40,28,1,0,0,19,31,22,7,2,0
Cenpf,38,36,29,0,1,0,28,31,27,4,1,5
Cenph,2,5,2,0,0,0,2,3,1,3,0,1
Cenpi,1,4,4,0,0,0,5,3,3,1,1,1
Cenpj,5,8,8,0,0,1,3,3,2,5,5,5
Cenpk,1,3,1,0,0,0,0,3,0,0,0,1
Cenpl,8,5,6,0,0,0,8,4,3,0,1,1
Cenpm,9,11,4,0,0,0,1,5,5,0,0,2
Cenpn,1,2,1,0,0,0,0,1,2,1,1,0
Cenpo,9,9,9,0,0,0,4,4,4,4,3,4
Cenpp,2,3,1,0,0,0,5,2,1,0,1,0
Cenpq,0,1,4,1,0,1,3,3,1,2,0,1
Cenps,2,0,1,0,0,0,4,4,1,0,0,0
Cenpt,21,22,16,0,0,0,16,25,14,7,6,12
Cenpu,1,4,1,0,0,0,1,3,2,3,1,3
Cenpv,2,2,3,2,1,1,4,3,3,8,5,1
Cenpw,0,3,0,0,0,0,1,1,2,0,0,0
Cenpx,6,6,5,1,1,1,5,4,10,5,4,4
Cep104,24,14,13,15,17,7,9,16,18,34,24,28
Cep112,3,7,4,0,1,1,0,5,1,10,5,5
Cep112it,0,0,0,0,0,0,0,0,1,0,0,0
Cep112os1,0,1,0,0,0,0,0,0,0,0,0,0
Cep120,22,25,12,6,7,4,7,17,18,38,18,24
Cep126,1,7,6,0,0,0,5,6,6,9,9,6
Cep128,20,16,11,0,0,0,16,12,15,42,20,15
Cep131,22,14,10,0,0,0,12,12,7,45,22,34
Cep135,16,17,14,5,4,2,7,8,5,31,22,17
Cep15,10,10,12,8,6,3,2,5,3,2,1,3
Cep152,7,11,10,0,0,0,8,4,6,30,14,16
Cep162,34,44,36,2,1,1,12,12,16,48,26,36
Cep164,62,52,34,8,6,4,36,40,36,95,65,57
Cep170,11,12,15,0,0,0,11,9,14,29,22,16
Cep170b,146,118,120,59,64,42,144,157,139,142,74,88
Cep19,3,9,1,1,0,0,2,4,1,2,1,1
Cep192,35,32,32,0,0,1,13,20,14,24,15,6
Cep20,10,13,11,1,2,2,8,9,7,4,4,1
Cep250,21,30,29,0,2,1,24,30,15,61,40,39
Cep290,22,32,22,3,3,1,7,15,11,28,13,25
Cep295,21,31,26,3,2,1,17,7,16,17,13,16
Cep295nl,0,0,0,0,0,0,2,1,1,17,7,6
Cep350,85,114,71,9,11,4,46,69,45,131,61,60
Cep41,0,4,4,0,0,0,1,0,0,3,2,0
Cep43,6,8,11,1,0,0,7,11,6,25,9,7
Cep44,9,4,7,2,1,1,3,4,2,10,12,9
Cep55,4,10,3,0,0,0,4,4,2,0,2,0
Cep57,12,18,12,0,0,0,7,8,7,15,5,7
Cep57l1,4,6,4,0,0,0,3,5,2,4,7,3
Cep63,12,21,14,1,1,0,8,6,5,39,12,14
Cep68,18,16,16,3,8,3,13,20,16,11,9,4
Cep70,10,15,9,0,0,0,1,4,6,23,11,10
Cep72,5,1,3,0,0,0,3,4,2,2,1,0
Cep76,1,4,3,6,7,6,10,2,7,2,3,4
Cep78,9,12,9,1,1,1,8,11,8,11,9,8
Cep83,13,18,9,1,0,0,11,12,13,43,20,25
Cep83os,2,1,0,0,1,0,1,1,2,1,0,0
Cep85,20,20,11,2,3,3,7,11,4,17,4,4
Cep85l,6,4,5,3,0,1,3,8,5,7,6,12
Cep89,10,14,10,0,1,0,8,9,6,30,18,17
Cep95,16,18,13,1,0,0,7,6,8,24,11,14
Cep97,5,12,8,0,0,0,7,8,4,5,2,5
Cept1,8,10,8,0,1,1,5,13,5,13,7,6
Cercam,3,10,4,0,0,0,4,1,6,2,4,1
Cerk,6,6,3,3,7,2,4,5,2,23,13,16
Cerkl,0,0,0,0,0,0,0,0,0,4,0,1
Cerox1,6,3,3,2,1,0,6,7,5,0,0,1
Cers2,27,32,35,5,4,2,29,41,40,93,48,45
Cers3,1,0,0,4,5,3,13,12,12,0,0,0
Cers4,3,2,4,0,0,0,1,2,0,34,18,15
Cers5,15,10,9,2,1,1,11,9,11,36,15,20
Cers6,3,2,3,2,2,1,9,6,3,11,11,13
Cert1,24,27,20,0,0,0,21,21,18,61,28,28
Ces1d,1,1,0,3,0,1,0,0,0,120,86,76
Ces1e,0,0,0,0,0,0,0,0,0,2,2,3
Ces1f,0,0,0,0,0,0,0,0,0,3,0,1
Ces1g,0,0,0,0,0,0,0,0,0,0,0,0
Ces2a,0,0,0,1,0,0,0,0,0,0,0,0
Ces2g,0,0,0,0,0,0,0,0,0,3,2,1
Cetn2,4,3,0,0,0,0,2,3,3,3,1,0
Cetn3,7,8,3,0,0,0,7,4,8,1,3,5
Cetn4,0,2,1,0,1,0,0,1,0,1,1,0
Cfap100,0,3,0,0,2,0,0,0,0,32,23,13
Cfap107,0,0,0,0,0,0,0,0,0,0,0,0
Cfap119,4,2,2,0,1,0,0,0,1,12,7,17
Cfap126,1,0,0,0,0,0,0,0,0,0,0,3
Cfap144,0,0,0,0,0,0,0,0,0,1,1,1
Cfap157,0,0,0,0,0,0,3,1,1,13,5,4
Cfap161,0,0,0,0,0,0,0,0,0,1,0,1
Cfap20,14,16,14,0,1,0,13,14,9,14,7,13
Cfap206,0,0,0,0,0,0,0,0,0,3,2,6
Cfap20dc,1,3,3,0,0,0,0,0,0,1,0,2
Cfap210,4,3,2,0,0,0,3,2,2,4,0,2
Cfap221,1,0,0,0,0,0,0,0,0,9,2,5
Cfap251,2,2,1,2,0,0,2,0,1,63,18,15
Cfap276,0,0,0,0,0,0,0,0,0,0,0,0
Cfap298,1,0,2,0,0,0,1,3,2,1,0,1
Cfap299,0,0,0,0,0,0,0,0,0,2,2,4
Cfap300,0,1,1,0,0,0,1,0,2,0,0,0
Cfap36,13,12,8,0,0,0,3,3,2,14,11,8
Cfap410,26,27,16,0,0,1,9,3,6,17,6,4
Cfap418,4,7,3,0,0,0,2,4,4,6,2,1
Cfap43,2,0,0,1,1,1,2,0,0,88,49,47
Cfap44,1,2,0,0,0,0,0,0,0,85,50,45
Cfap45,0,0,0,0,0,0,0,5,2,22,8,6
Cfap46,0,0,1,0,0,0,0,0,0,85,50,43
Cfap47,2,6,1,0,0,0,3,0,0,11,7,3
Cfap52,0,0,1,0,0,0,0,0,0,2,0,1
Cfap53,0,0,0,3,3,2,0,0,1,2,2,3
Cfap54,5,0,3,0,0,0,1,2,0,38,14,12
Cfap57,0,0,0,0,0,0,0,0,0,8,6,3
Cfap58,0,0,0,0,1,0,0,0,0,2,1,4
Cfap61,0,0,0,1,0,0,0,0,0,22,9,7
Cfap65,0,0,0,0,1,0,0,0,0,148,94,85
Cfap68,4,7,4,1,0,0,2,0,2,0,2,2
